,datetime,113,101,329
517,2020-01-11T18:30:00,2.0,0.0,0.0
518,2020-01-11T19:00:00,1.0,6.0,1.0
519,2020-01-11T19:30:00,0.0,4.0,0.0
520,2020-01-11T20:00:00,19.0,2.0,0.0
521,2020-01-11T20:30:00,1.0,2.0,0.0
522,2020-01-11T21:00:00,2.0,1.0,0.0
523,2020-01-11T21:30:00,1.0,1.0,0.0
524,2020-01-11T22:00:00,1.0,0.0,0.0
525,2020-01-11T22:30:00,1.0,2.0,0.0
526,2020-01-11T23:00:00,2.0,1.0,0.0
527,2020-01-11T23:30:00,1.0,1.0,0.0
528,2020-01-12T00:00:00,1.0,2.0,0.0
529,2020-01-12T00:30:00,1.0,1.0,0.0
530,2020-01-12T01:00:00,1.0,0.0,0.0
531,2020-01-12T01:30:00,1.0,0.0,0.0
532,2020-01-12T02:00:00,3.0,1.0,0.0
533,2020-01-12T02:30:00,0.0,1.0,0.0
534,2020-01-12T03:00:00,0.0,0.0,0.0
535,2020-01-12T03:30:00,0.0,0.0,0.0
536,2020-01-12T04:00:00,0.0,0.0,0.0
537,2020-01-12T04:30:00,0.0,0.0,0.0
538,2020-01-12T05:00:00,0.0,1.0,0.0
539,2020-01-12T05:30:00,0.0,0.0,0.0
540,2020-01-12T06:00:00,0.0,0.0,0.0
541,2020-01-12T06:30:00,1.0,0.0,0.0
542,2020-01-12T07:00:00,2.0,1.0,0.0
543,2020-01-12T07:30:00,0.0,0.0,0.0
544,2020-01-12T08:00:00,1.0,0.0,0.0
545,2020-01-12T08:30:00,1.0,0.0,0.0
546,2020-01-12T09:00:00,3.0,1.0,0.0
547,2020-01-12T09:30:00,0.0,2.0,0.0
548,2020-01-12T10:00:00,0.0,1.0,0.0
549,2020-01-12T10:30:00,3.0,2.0,0.0
550,2020-01-12T11:00:00,3.0,4.0,0.0
551,2020-01-12T11:30:00,1.0,2.0,0.0
552,2020-01-12T12:00:00,2.0,2.0,0.0
553,2020-01-12T12:30:00,3.0,1.0,2.0
554,2020-01-12T13:00:00,4.0,1.0,0.0
555,2020-01-12T13:30:00,2.0,4.0,0.0
556,2020-01-12T14:00:00,1.0,1.0,0.0
557,2020-01-12T14:30:00,3.0,1.0,0.0
558,2020-01-12T15:00:00,1.0,0.0,0.0
559,2020-01-12T15:30:00,1.0,1.0,1.0
560,2020-01-12T16:00:00,0.0,4.0,0.0
561,2020-01-12T16:30:00,2.0,1.0,0.0
562,2020-01-12T17:00:00,2.0,2.0,0.0
563,2020-01-12T17:30:00,0.0,1.0,0.0
564,2020-01-12T18:00:00,0.0,2.0,0.0
565,2020-01-12T18:30:00,2.0,2.0,0.0
566,2020-01-12T19:00:00,1.0,3.0,1.0
567,2020-01-12T19:30:00,0.0,0.0,0.0
568,2020-01-12T20:00:00,2.0,0.0,0.0
569,2020-01-12T20:30:00,0.0,0.0,0.0
570,2020-01-12T21:00:00,0.0,0.0,0.0
571,2020-01-12T21:30:00,0.0,0.0,0.0
572,2020-01-12T22:00:00,0.0,0.0,0.0
573,2020-01-12T22:30:00,2.0,0.0,0.0
574,2020-01-12T23:00:00,19.0,0.0,0.0
575,2020-01-12T23:30:00,2.0,0.0,0.0
576,2020-01-13T00:00:00,0.0,0.0,0.0
577,2020-01-13T00:30:00,0.0,0.0,0.0
578,2020-01-13T01:00:00,0.0,1.0,0.0
579,2020-01-13T01:30:00,0.0,0.0,0.0
580,2020-01-13T02:00:00,0.0,0.0,0.0
581,2020-01-13T02:30:00,0.0,0.0,0.0
582,2020-01-13T03:00:00,0.0,0.0,0.0
583,2020-01-13T03:30:00,0.0,0.0,0.0
584,2020-01-13T04:00:00,0.0,0.0,0.0
585,2020-01-13T04:30:00,1.0,0.0,0.0
586,2020-01-13T05:00:00,0.0,0.0,0.0
587,2020-01-13T05:30:00,2.0,0.0,1.0
588,2020-01-13T06:00:00,0.0,1.0,0.0
589,2020-01-13T06:30:00,2.0,1.0,1.0
590,2020-01-13T07:00:00,0.0,0.0,1.0
591,2020-01-13T07:30:00,1.0,6.0,3.0
592,2020-01-13T08:00:00,1.0,0.0,4.0
593,2020-01-13T08:30:00,1.0,1.0,2.0
594,2020-01-13T09:00:00,1.0,1.0,2.0
595,2020-01-13T09:30:00,1.0,2.0,0.0
596,2020-01-13T10:00:00,1.0,0.0,2.0
597,2020-01-13T10:30:00,0.0,0.0,0.0
598,2020-01-13T11:00:00,0.0,4.0,0.0
599,2020-01-13T11:30:00,3.0,3.0,0.0
600,2020-01-13T12:00:00,1.0,2.0,1.0
601,2020-01-13T12:30:00,2.0,1.0,0.0
602,2020-01-13T13:00:00,0.0,6.0,0.0
603,2020-01-13T13:30:00,2.0,5.0,0.0
604,2020-01-13T14:00:00,0.0,2.0,0.0
605,2020-01-13T14:30:00,4.0,0.0,1.0
606,2020-01-13T15:00:00,1.0,2.0,3.0
607,2020-01-13T15:30:00,0.0,3.0,0.0
608,2020-01-13T16:00:00,0.0,9.0,1.0
609,2020-01-13T16:30:00,0.0,7.0,0.0
610,2020-01-13T17:00:00,0.0,1.0,1.0
611,2020-01-13T17:30:00,1.0,1.0,0.0
612,2020-01-13T18:00:00,1.0,1.0,0.0
613,2020-01-13T18:30:00,10.0,5.0,1.0
614,2020-01-13T19:00:00,4.0,7.0,0.0
615,2020-01-13T19:30:00,1.0,0.0,0.0
616,2020-01-13T20:00:00,1.0,1.0,0.0
617,2020-01-13T20:30:00,1.0,0.0,0.0
618,2020-01-13T21:00:00,0.0,0.0,0.0
619,2020-01-13T21:30:00,0.0,2.0,0.0
620,2020-01-13T22:00:00,0.0,0.0,0.0
621,2020-01-13T22:30:00,0.0,1.0,0.0
622,2020-01-13T23:00:00,2.0,2.0,0.0
623,2020-01-13T23:30:00,0.0,0.0,0.0
624,2020-01-14T00:00:00,0.0,0.0,0.0
625,2020-01-14T00:30:00,0.0,0.0,0.0
626,2020-01-14T01:00:00,0.0,0.0,0.0
627,2020-01-14T01:30:00,0.0,0.0,0.0
628,2020-01-14T02:00:00,0.0,0.0,0.0
629,2020-01-14T02:30:00,0.0,0.0,0.0
630,2020-01-14T03:00:00,0.0,0.0,0.0
631,2020-01-14T03:30:00,1.0,0.0,0.0
632,2020-01-14T04:00:00,1.0,0.0,0.0
633,2020-01-14T04:30:00,1.0,0.0,0.0
634,2020-01-14T05:00:00,0.0,1.0,0.0
635,2020-01-14T05:30:00,3.0,1.0,0.0
636,2020-01-14T06:00:00,0.0,0.0,0.0
637,2020-01-14T06:30:00,4.0,3.0,2.0
638,2020-01-14T07:00:00,6.0,3.0,0.0
639,2020-01-14T07:30:00,9.0,3.0,4.0
640,2020-01-14T08:00:00,1.0,0.0,1.0
641,2020-01-14T08:30:00,2.0,3.0,0.0
642,2020-01-14T09:00:00,2.0,2.0,2.0
643,2020-01-14T09:30:00,1.0,7.0,2.0
644,2020-01-14T10:00:00,3.0,2.0,0.0
645,2020-01-14T10:30:00,1.0,2.0,0.0
646,2020-01-14T11:00:00,2.0,0.0,3.0
647,2020-01-14T11:30:00,4.0,4.0,1.0
648,2020-01-14T12:00:00,3.0,1.0,0.0
649,2020-01-14T12:30:00,5.0,5.0,0.0
650,2020-01-14T13:00:00,0.0,5.0,1.0
651,2020-01-14T13:30:00,1.0,3.0,1.0
652,2020-01-14T14:00:00,1.0,3.0,0.0
653,2020-01-14T14:30:00,3.0,0.0,1.0
654,2020-01-14T15:00:00,2.0,1.0,1.0
655,2020-01-14T15:30:00,0.0,1.0,0.0
656,2020-01-14T16:00:00,2.0,2.0,1.0
657,2020-01-14T16:30:00,4.0,0.0,2.0
658,2020-01-14T17:00:00,18.0,9.0,2.0
659,2020-01-14T17:30:00,4.0,1.0,0.0
660,2020-01-14T18:00:00,0.0,1.0,1.0
661,2020-01-14T18:30:00,1.0,1.0,0.0
662,2020-01-14T19:00:00,1.0,1.0,0.0
663,2020-01-14T19:30:00,8.0,0.0,0.0
664,2020-01-14T20:00:00,2.0,2.0,0.0
665,2020-01-14T20:30:00,0.0,0.0,0.0
666,2020-01-14T21:00:00,1.0,3.0,0.0
667,2020-01-14T21:30:00,1.0,1.0,0.0
668,2020-01-14T22:00:00,0.0,4.0,0.0
669,2020-01-14T22:30:00,1.0,0.0,0.0
670,2020-01-14T23:00:00,0.0,1.0,0.0
671,2020-01-14T23:30:00,1.0,0.0,1.0
672,2020-01-15T00:00:00,0.0,1.0,0.0
673,2020-01-15T00:30:00,0.0,1.0,0.0
674,2020-01-15T01:00:00,1.0,0.0,0.0
675,2020-01-15T01:30:00,0.0,0.0,0.0
676,2020-01-15T02:00:00,0.0,0.0,0.0
677,2020-01-15T02:30:00,16.0,0.0,0.0
678,2020-01-15T03:00:00,0.0,0.0,0.0
679,2020-01-15T03:30:00,0.0,0.0,0.0
680,2020-01-15T04:00:00,0.0,0.0,0.0
681,2020-01-15T04:30:00,0.0,0.0,0.0
682,2020-01-15T05:00:00,0.0,0.0,0.0
683,2020-01-15T05:30:00,3.0,0.0,0.0
684,2020-01-15T06:00:00,0.0,1.0,0.0
685,2020-01-15T06:30:00,3.0,1.0,0.0
686,2020-01-15T07:00:00,3.0,1.0,0.0
687,2020-01-15T07:30:00,1.0,2.0,0.0
688,2020-01-15T08:00:00,2.0,2.0,1.0
689,2020-01-15T08:30:00,1.0,4.0,1.0
690,2020-01-15T09:00:00,3.0,2.0,2.0
691,2020-01-15T09:30:00,0.0,2.0,0.0
692,2020-01-15T10:00:00,1.0,2.0,0.0
693,2020-01-15T10:30:00,0.0,0.0,1.0
694,2020-01-15T11:00:00,4.0,2.0,0.0
695,2020-01-15T11:30:00,1.0,4.0,0.0
696,2020-01-15T12:00:00,0.0,0.0,2.0
697,2020-01-15T12:30:00,2.0,2.0,0.0
698,2020-01-15T13:00:00,2.0,4.0,2.0
699,2020-01-15T13:30:00,5.0,2.0,0.0
700,2020-01-15T14:00:00,1.0,1.0,0.0
701,2020-01-15T14:30:00,0.0,2.0,0.0
702,2020-01-15T15:00:00,4.0,0.0,0.0
703,2020-01-15T15:30:00,0.0,0.0,0.0
704,2020-01-15T16:00:00,2.0,2.0,2.0
705,2020-01-15T16:30:00,0.0,4.0,0.0
706,2020-01-15T17:00:00,0.0,13.0,0.0
707,2020-01-15T17:30:00,0.0,2.0,0.0
708,2020-01-15T18:00:00,2.0,5.0,0.0
709,2020-01-15T18:30:00,4.0,2.0,1.0
710,2020-01-15T19:00:00,1.0,1.0,0.0
711,2020-01-15T19:30:00,8.0,2.0,0.0
712,2020-01-15T20:00:00,5.0,0.0,0.0
713,2020-01-15T20:30:00,1.0,3.0,0.0
714,2020-01-15T21:00:00,0.0,2.0,0.0
715,2020-01-15T21:30:00,2.0,1.0,0.0
716,2020-01-15T22:00:00,0.0,6.0,0.0
717,2020-01-15T22:30:00,2.0,1.0,0.0
718,2020-01-15T23:00:00,0.0,0.0,0.0
719,2020-01-15T23:30:00,2.0,0.0,0.0
720,2020-01-16T00:00:00,0.0,0.0,0.0
721,2020-01-16T00:30:00,0.0,1.0,0.0
722,2020-01-16T01:00:00,0.0,0.0,0.0
723,2020-01-16T01:30:00,0.0,0.0,0.0
724,2020-01-16T02:00:00,0.0,0.0,0.0
725,2020-01-16T02:30:00,0.0,0.0,0.0
726,2020-01-16T03:00:00,0.0,0.0,0.0
727,2020-01-16T03:30:00,1.0,0.0,0.0
728,2020-01-16T04:00:00,1.0,0.0,0.0
729,2020-01-16T04:30:00,1.0,0.0,0.0
730,2020-01-16T05:00:00,0.0,0.0,0.0
731,2020-01-16T05:30:00,2.0,0.0,1.0
732,2020-01-16T06:00:00,0.0,0.0,0.0
733,2020-01-16T06:30:00,2.0,0.0,0.0
734,2020-01-16T07:00:00,5.0,3.0,2.0
735,2020-01-16T07:30:00,9.0,2.0,1.0
736,2020-01-16T08:00:00,4.0,3.0,0.0
737,2020-01-16T08:30:00,2.0,1.0,0.0
738,2020-01-16T09:00:00,3.0,3.0,2.0
739,2020-01-16T09:30:00,1.0,0.0,0.0
740,2020-01-16T10:00:00,0.0,1.0,0.0
741,2020-01-16T10:30:00,1.0,2.0,0.0
742,2020-01-16T11:00:00,0.0,2.0,0.0
743,2020-01-16T11:30:00,2.0,0.0,1.0
744,2020-01-16T12:00:00,1.0,3.0,1.0
745,2020-01-16T12:30:00,2.0,1.0,0.0
746,2020-01-16T13:00:00,0.0,6.0,0.0
747,2020-01-16T13:30:00,2.0,2.0,0.0
748,2020-01-16T14:00:00,1.0,4.0,0.0
749,2020-01-16T14:30:00,1.0,2.0,2.0
750,2020-01-16T15:00:00,1.0,1.0,1.0
751,2020-01-16T15:30:00,1.0,3.0,0.0
752,2020-01-16T16:00:00,2.0,6.0,0.0
753,2020-01-16T16:30:00,2.0,1.0,0.0
754,2020-01-16T17:00:00,3.0,1.0,0.0
755,2020-01-16T17:30:00,3.0,10.0,0.0
756,2020-01-16T18:00:00,7.0,0.0,0.0
757,2020-01-16T18:30:00,0.0,1.0,0.0
758,2020-01-16T19:00:00,3.0,7.0,0.0
759,2020-01-16T19:30:00,0.0,2.0,0.0
760,2020-01-16T20:00:00,0.0,2.0,0.0
761,2020-01-16T20:30:00,16.0,1.0,0.0
762,2020-01-16T21:00:00,0.0,3.0,0.0
763,2020-01-16T21:30:00,4.0,0.0,0.0
764,2020-01-16T22:00:00,2.0,3.0,0.0
765,2020-01-16T22:30:00,0.0,0.0,0.0
766,2020-01-16T23:00:00,1.0,2.0,0.0
767,2020-01-16T23:30:00,2.0,0.0,0.0
768,2020-01-17T00:00:00,1.0,3.0,0.0
769,2020-01-17T00:30:00,0.0,0.0,0.0
770,2020-01-17T01:00:00,1.0,1.0,0.0
771,2020-01-17T01:30:00,0.0,0.0,0.0
772,2020-01-17T02:00:00,0.0,0.0,0.0
773,2020-01-17T02:30:00,2.0,0.0,0.0
774,2020-01-17T03:00:00,0.0,0.0,0.0
775,2020-01-17T03:30:00,1.0,1.0,0.0
776,2020-01-17T04:00:00,10.0,0.0,0.0
777,2020-01-17T04:30:00,0.0,0.0,0.0
778,2020-01-17T05:00:00,0.0,0.0,0.0
779,2020-01-17T05:30:00,1.0,1.0,0.0
780,2020-01-17T06:00:00,0.0,1.0,0.0
781,2020-01-17T06:30:00,4.0,1.0,0.0
782,2020-01-17T07:00:00,7.0,0.0,1.0
783,2020-01-17T07:30:00,2.0,2.0,2.0
784,2020-01-17T08:00:00,1.0,2.0,1.0
785,2020-01-17T08:30:00,2.0,3.0,1.0
786,2020-01-17T09:00:00,3.0,1.0,0.0
787,2020-01-17T09:30:00,0.0,2.0,1.0
788,2020-01-17T10:00:00,1.0,5.0,0.0
789,2020-01-17T10:30:00,3.0,0.0,0.0
790,2020-01-17T11:00:00,2.0,3.0,0.0
791,2020-01-17T11:30:00,1.0,4.0,0.0
792,2020-01-17T12:00:00,0.0,5.0,0.0
793,2020-01-17T12:30:00,0.0,0.0,0.0
794,2020-01-17T13:00:00,0.0,5.0,0.0
795,2020-01-17T13:30:00,1.0,3.0,0.0
796,2020-01-17T14:00:00,3.0,1.0,0.0
797,2020-01-17T14:30:00,0.0,0.0,1.0
798,2020-01-17T15:00:00,2.0,3.0,1.0
799,2020-01-17T15:30:00,0.0,0.0,0.0
800,2020-01-17T16:00:00,2.0,2.0,0.0
801,2020-01-17T16:30:00,3.0,13.0,1.0
802,2020-01-17T17:00:00,14.0,3.0,0.0
803,2020-01-17T17:30:00,3.0,2.0,0.0
804,2020-01-17T18:00:00,2.0,1.0,0.0
805,2020-01-17T18:30:00,3.0,3.0,0.0
806,2020-01-17T19:00:00,3.0,1.0,1.0
807,2020-01-17T19:30:00,1.0,6.0,1.0
808,2020-01-17T20:00:00,1.0,4.0,0.0
809,2020-01-17T20:30:00,1.0,1.0,0.0
810,2020-01-17T21:00:00,0.0,6.0,0.0
811,2020-01-17T21:30:00,3.0,3.0,0.0
812,2020-01-17T22:00:00,1.0,2.0,0.0
813,2020-01-17T22:30:00,16.0,1.0,0.0
814,2020-01-17T23:00:00,2.0,4.0,0.0
815,2020-01-17T23:30:00,2.0,0.0,0.0
816,2020-01-18T00:00:00,1.0,1.0,0.0
817,2020-01-18T00:30:00,0.0,0.0,0.0
818,2020-01-18T01:00:00,2.0,2.0,0.0
819,2020-01-18T01:30:00,0.0,1.0,0.0
820,2020-01-18T02:00:00,2.0,6.0,0.0
821,2020-01-18T02:30:00,1.0,0.0,0.0
822,2020-01-18T03:00:00,1.0,0.0,0.0
823,2020-01-18T03:30:00,0.0,1.0,0.0
824,2020-01-18T04:00:00,0.0,2.0,0.0
825,2020-01-18T04:30:00,1.0,0.0,0.0
826,2020-01-18T05:00:00,0.0,2.0,0.0
827,2020-01-18T05:30:00,0.0,0.0,0.0
828,2020-01-18T06:00:00,0.0,1.0,0.0
829,2020-01-18T06:30:00,0.0,0.0,0.0
830,2020-01-18T07:00:00,0.0,0.0,0.0
831,2020-01-18T07:30:00,1.0,0.0,0.0
832,2020-01-18T08:00:00,3.0,1.0,0.0
833,2020-01-18T08:30:00,2.0,0.0,1.0
834,2020-01-18T09:00:00,0.0,1.0,0.0
835,2020-01-18T09:30:00,0.0,4.0,1.0
836,2020-01-18T10:00:00,2.0,0.0,0.0
837,2020-01-18T10:30:00,0.0,0.0,0.0
838,2020-01-18T11:00:00,0.0,2.0,2.0
839,2020-01-18T11:30:00,1.0,0.0,1.0
840,2020-01-18T12:00:00,3.0,2.0,0.0
841,2020-01-18T12:30:00,1.0,4.0,1.0
842,2020-01-18T13:00:00,1.0,2.0,0.0
843,2020-01-18T13:30:00,2.0,0.0,0.0
844,2020-01-18T14:00:00,3.0,0.0,0.0
845,2020-01-18T14:30:00,2.0,4.0,1.0
846,2020-01-18T15:00:00,3.0,0.0,0.0
847,2020-01-18T15:30:00,1.0,2.0,0.0
848,2020-01-18T16:00:00,2.0,0.0,0.0
849,2020-01-18T16:30:00,0.0,1.0,0.0
850,2020-01-18T17:00:00,1.0,0.0,0.0
851,2020-01-18T17:30:00,2.0,0.0,0.0
852,2020-01-18T18:00:00,1.0,2.0,0.0
853,2020-01-18T18:30:00,0.0,1.0,0.0
854,2020-01-18T19:00:00,1.0,1.0,0.0
855,2020-01-18T19:30:00,0.0,1.0,0.0
856,2020-01-18T20:00:00,15.0,2.0,0.0
857,2020-01-18T20:30:00,1.0,5.0,0.0
858,2020-01-18T21:00:00,1.0,0.0,0.0
859,2020-01-18T21:30:00,2.0,1.0,2.0
860,2020-01-18T22:00:00,0.0,3.0,0.0
861,2020-01-18T22:30:00,1.0,1.0,0.0
862,2020-01-18T23:00:00,1.0,1.0,0.0
863,2020-01-18T23:30:00,2.0,2.0,0.0
864,2020-01-19T00:00:00,5.0,2.0,0.0
865,2020-01-19T00:30:00,2.0,1.0,1.0
866,2020-01-19T01:00:00,0.0,1.0,0.0
867,2020-01-19T01:30:00,0.0,0.0,0.0
868,2020-01-19T02:00:00,0.0,0.0,0.0
869,2020-01-19T02:30:00,1.0,1.0,0.0
870,2020-01-19T03:00:00,1.0,0.0,0.0
871,2020-01-19T03:30:00,0.0,0.0,0.0
872,2020-01-19T04:00:00,0.0,0.0,0.0
873,2020-01-19T04:30:00,0.0,0.0,0.0
874,2020-01-19T05:00:00,1.0,0.0,0.0
875,2020-01-19T05:30:00,0.0,0.0,0.0
876,2020-01-19T06:00:00,1.0,1.0,0.0
877,2020-01-19T06:30:00,0.0,1.0,0.0
878,2020-01-19T07:00:00,0.0,1.0,0.0
879,2020-01-19T07:30:00,0.0,0.0,0.0
880,2020-01-19T08:00:00,1.0,0.0,0.0
881,2020-01-19T08:30:00,1.0,0.0,0.0
882,2020-01-19T09:00:00,3.0,1.0,0.0
883,2020-01-19T09:30:00,1.0,0.0,0.0
884,2020-01-19T10:00:00,2.0,1.0,0.0
885,2020-01-19T10:30:00,0.0,2.0,0.0
886,2020-01-19T11:00:00,0.0,0.0,0.0
887,2020-01-19T11:30:00,5.0,0.0,0.0
888,2020-01-19T12:00:00,1.0,2.0,0.0
889,2020-01-19T12:30:00,2.0,2.0,0.0
890,2020-01-19T13:00:00,1.0,2.0,0.0
891,2020-01-19T13:30:00,0.0,0.0,0.0
892,2020-01-19T14:00:00,1.0,2.0,0.0
893,2020-01-19T14:30:00,0.0,1.0,0.0
894,2020-01-19T15:00:00,3.0,0.0,0.0
895,2020-01-19T15:30:00,0.0,4.0,1.0
896,2020-01-19T16:00:00,2.0,1.0,0.0
897,2020-01-19T16:30:00,1.0,2.0,0.0
898,2020-01-19T17:00:00,0.0,0.0,0.0
899,2020-01-19T17:30:00,1.0,0.0,0.0
900,2020-01-19T18:00:00,0.0,2.0,0.0
901,2020-01-19T18:30:00,1.0,1.0,0.0
902,2020-01-19T19:00:00,1.0,0.0,0.0
903,2020-01-19T19:30:00,0.0,2.0,0.0
904,2020-01-19T20:00:00,0.0,4.0,0.0
905,2020-01-19T20:30:00,1.0,0.0,0.0
906,2020-01-19T21:00:00,0.0,1.0,0.0
907,2020-01-19T21:30:00,1.0,0.0,1.0
908,2020-01-19T22:00:00,1.0,0.0,0.0
909,2020-01-19T22:30:00,2.0,1.0,0.0
910,2020-01-19T23:00:00,0.0,1.0,0.0
911,2020-01-19T23:30:00,0.0,0.0,0.0
912,2020-01-20T00:00:00,0.0,0.0,0.0
913,2020-01-20T00:30:00,2.0,0.0,0.0
914,2020-01-20T01:00:00,0.0,0.0,0.0
915,2020-01-20T01:30:00,6.0,0.0,0.0
916,2020-01-20T02:00:00,0.0,0.0,0.0
917,2020-01-20T02:30:00,0.0,0.0,0.0
918,2020-01-20T03:00:00,0.0,0.0,0.0
919,2020-01-20T03:30:00,0.0,0.0,0.0
920,2020-01-20T04:00:00,0.0,0.0,0.0
921,2020-01-20T04:30:00,0.0,0.0,0.0
922,2020-01-20T05:00:00,1.0,0.0,0.0
923,2020-01-20T05:30:00,2.0,1.0,1.0
924,2020-01-20T06:00:00,2.0,0.0,0.0
925,2020-01-20T06:30:00,3.0,0.0,1.0
926,2020-01-20T07:00:00,0.0,0.0,2.0
927,2020-01-20T07:30:00,1.0,2.0,1.0
928,2020-01-20T08:00:00,0.0,0.0,0.0
929,2020-01-20T08:30:00,2.0,1.0,2.0
930,2020-01-20T09:00:00,1.0,1.0,0.0
931,2020-01-20T09:30:00,0.0,1.0,0.0
932,2020-01-20T10:00:00,0.0,1.0,0.0
933,2020-01-20T10:30:00,1.0,0.0,0.0
934,2020-01-20T11:00:00,3.0,0.0,0.0
935,2020-01-20T11:30:00,2.0,2.0,0.0
936,2020-01-20T12:00:00,0.0,4.0,1.0
937,2020-01-20T12:30:00,0.0,5.0,1.0
938,2020-01-20T13:00:00,1.0,2.0,7.0
939,2020-01-20T13:30:00,4.0,2.0,0.0
940,2020-01-20T14:00:00,3.0,0.0,0.0
941,2020-01-20T14:30:00,1.0,5.0,0.0
942,2020-01-20T15:00:00,0.0,1.0,0.0
943,2020-01-20T15:30:00,2.0,3.0,1.0
944,2020-01-20T16:00:00,1.0,3.0,3.0
945,2020-01-20T16:30:00,1.0,2.0,1.0
946,2020-01-20T17:00:00,2.0,3.0,0.0
947,2020-01-20T17:30:00,1.0,1.0,0.0
948,2020-01-20T18:00:00,0.0,0.0,2.0
949,2020-01-20T18:30:00,0.0,0.0,1.0
950,2020-01-20T19:00:00,1.0,2.0,0.0
951,2020-01-20T19:30:00,2.0,3.0,0.0
952,2020-01-20T20:00:00,1.0,0.0,0.0
953,2020-01-20T20:30:00,0.0,0.0,0.0
954,2020-01-20T21:00:00,0.0,1.0,0.0
955,2020-01-20T21:30:00,0.0,0.0,0.0
956,2020-01-20T22:00:00,1.0,0.0,0.0
957,2020-01-20T22:30:00,1.0,0.0,0.0
958,2020-01-20T23:00:00,1.0,0.0,0.0
959,2020-01-20T23:30:00,1.0,0.0,0.0
960,2020-01-21T00:00:00,1.0,0.0,0.0
961,2020-01-21T00:30:00,0.0,0.0,0.0
962,2020-01-21T01:00:00,1.0,0.0,0.0
963,2020-01-21T01:30:00,0.0,0.0,0.0
964,2020-01-21T02:00:00,0.0,0.0,0.0
965,2020-01-21T02:30:00,0.0,0.0,0.0
966,2020-01-21T03:00:00,0.0,0.0,0.0
967,2020-01-21T03:30:00,0.0,0.0,0.0
968,2020-01-21T04:00:00,0.0,0.0,0.0
969,2020-01-21T04:30:00,0.0,0.0,0.0
970,2020-01-21T05:00:00,1.0,0.0,0.0
971,2020-01-21T05:30:00,0.0,0.0,0.0
972,2020-01-21T06:00:00,0.0,0.0,0.0
973,2020-01-21T06:30:00,1.0,0.0,0.0
974,2020-01-21T07:00:00,0.0,0.0,0.0
975,2020-01-21T07:30:00,0.0,0.0,0.0
976,2020-01-21T08:00:00,0.0,0.0,0.0
977,2020-01-21T08:30:00,0.0,1.0,1.0
978,2020-01-21T09:00:00,0.0,0.0,0.0
979,2020-01-21T09:30:00,0.0,0.0,0.0
980,2020-01-21T10:00:00,0.0,0.0,0.0
981,2020-01-21T10:30:00,0.0,1.0,0.0
982,2020-01-21T11:00:00,0.0,0.0,0.0
983,2020-01-21T11:30:00,0.0,0.0,1.0
984,2020-01-21T12:00:00,0.0,0.0,0.0
985,2020-01-21T12:30:00,1.0,2.0,1.0
986,2020-01-21T13:00:00,1.0,2.0,2.0
987,2020-01-21T13:30:00,0.0,1.0,1.0
988,2020-01-21T14:00:00,1.0,0.0,0.0
989,2020-01-21T14:30:00,1.0,0.0,1.0
990,2020-01-21T15:00:00,2.0,2.0,0.0
991,2020-01-21T15:30:00,0.0,2.0,0.0
992,2020-01-21T16:00:00,2.0,1.0,0.0
993,2020-01-21T16:30:00,0.0,1.0,0.0
994,2020-01-21T17:00:00,1.0,1.0,0.0
995,2020-01-21T17:30:00,0.0,2.0,0.0
996,2020-01-21T18:00:00,14.0,1.0,0.0
997,2020-01-21T18:30:00,0.0,0.0,0.0
998,2020-01-21T19:00:00,1.0,1.0,0.0
999,2020-01-21T19:30:00,0.0,0.0,0.0
1000,2020-01-21T20:00:00,1.0,0.0,0.0
1001,2020-01-21T20:30:00,0.0,0.0,0.0
1002,2020-01-21T21:00:00,0.0,0.0,0.0
1003,2020-01-21T21:30:00,0.0,1.0,0.0
1004,2020-01-21T22:00:00,0.0,1.0,0.0
1005,2020-01-21T22:30:00,0.0,0.0,0.0
1006,2020-01-21T23:00:00,0.0,1.0,0.0
1007,2020-01-21T23:30:00,0.0,0.0,0.0
1008,2020-01-22T00:00:00,0.0,0.0,0.0
1009,2020-01-22T00:30:00,0.0,0.0,0.0
1010,2020-01-22T01:00:00,0.0,0.0,12.0
1011,2020-01-22T01:30:00,0.0,0.0,0.0
1012,2020-01-22T02:00:00,0.0,0.0,0.0
1013,2020-01-22T02:30:00,0.0,0.0,0.0
1014,2020-01-22T03:00:00,0.0,0.0,0.0
1015,2020-01-22T03:30:00,0.0,0.0,0.0
1016,2020-01-22T04:00:00,0.0,0.0,0.0
1017,2020-01-22T04:30:00,0.0,0.0,0.0
1018,2020-01-22T05:00:00,1.0,0.0,0.0
1019,2020-01-22T05:30:00,1.0,1.0,1.0
1020,2020-01-22T06:00:00,1.0,1.0,1.0
1021,2020-01-22T06:30:00,3.0,0.0,0.0
1022,2020-01-22T07:00:00,1.0,0.0,1.0
1023,2020-01-22T07:30:00,3.0,2.0,2.0
1024,2020-01-22T08:00:00,1.0,0.0,0.0
1025,2020-01-22T08:30:00,2.0,2.0,0.0
1026,2020-01-22T09:00:00,1.0,2.0,0.0
1027,2020-01-22T09:30:00,2.0,1.0,0.0
1028,2020-01-22T10:00:00,0.0,1.0,2.0
1029,2020-01-22T10:30:00,1.0,0.0,0.0
1030,2020-01-22T11:00:00,0.0,0.0,1.0
1031,2020-01-22T11:30:00,0.0,0.0,1.0
1032,2020-01-22T12:00:00,3.0,2.0,0.0
