station_id,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,is_installed,is_renting,is_returning,last_reported,is_charging_station,status,last_updated
101,5,5,0,16,1,1,1,1578625196,TRUE,IN_SERVICE,1578625226
113,11,10,1,15,1,1,1,1578625152,TRUE,IN_SERVICE,1578625226
329,0,0,0,27,1,1,1,1578625118,TRUE,IN_SERVICE,1578625226
101,5,5,0,16,1,1,1,1578625457,TRUE,IN_SERVICE,1578625502
113,11,10,1,15,1,1,1,1578625414,TRUE,IN_SERVICE,1578625502
329,0,0,0,27,1,1,1,1578625376,TRUE,IN_SERVICE,1578625502
101,5,5,0,16,1,1,1,1578625716,TRUE,IN_SERVICE,1578625828
113,11,10,1,15,1,1,1,1578625673,TRUE,IN_SERVICE,1578625828
329,0,0,0,27,1,1,1,1578625632,TRUE,IN_SERVICE,1578625828
101,5,5,0,16,1,1,1,1578625975,TRUE,IN_SERVICE,1578626128
113,11,10,1,15,1,1,1,1578625936,TRUE,IN_SERVICE,1578626128
329,0,0,0,27,1,1,1,1578625890,TRUE,IN_SERVICE,1578626128
101,5,5,0,16,1,1,1,1578626233,TRUE,IN_SERVICE,1578626425
113,11,10,1,15,1,1,1,1578626198,TRUE,IN_SERVICE,1578626425
329,0,0,0,27,1,1,1,1578626184,TRUE,IN_SERVICE,1578626425
101,5,5,0,16,1,1,1,1578626492,TRUE,IN_SERVICE,1578626704
113,11,10,1,15,1,1,1,1578626461,TRUE,IN_SERVICE,1578626704
329,0,0,0,27,1,1,1,1578626448,TRUE,IN_SERVICE,1578626704
101,5,5,0,16,1,1,1,1578626756,TRUE,IN_SERVICE,1578627002
113,11,10,1,15,1,1,1,1578626983,TRUE,IN_SERVICE,1578627002
329,0,0,0,27,1,1,1,1578626971,TRUE,IN_SERVICE,1578627002
101,5,5,0,16,1,1,1,1578627277,TRUE,IN_SERVICE,1578627306
113,11,10,1,15,1,1,1,1578627247,TRUE,IN_SERVICE,1578627306
329,0,0,0,27,1,1,1,1578627236,TRUE,IN_SERVICE,1578627306
101,5,5,0,16,1,1,1,1578627538,TRUE,IN_SERVICE,1578627612
113,11,10,1,15,1,1,1,1578627511,TRUE,IN_SERVICE,1578627612
329,0,0,0,27,1,1,1,1578627499,TRUE,IN_SERVICE,1578627612
101,5,5,0,16,1,1,1,1578627798,TRUE,IN_SERVICE,1578627906
113,11,10,1,15,1,1,1,1578627772,TRUE,IN_SERVICE,1578627906
329,0,0,0,27,1,1,1,1578627759,TRUE,IN_SERVICE,1578627906
101,5,5,0,16,1,1,1,1578628062,TRUE,IN_SERVICE,1578628218
113,11,10,1,15,1,1,1,1578628034,TRUE,IN_SERVICE,1578628218
329,0,0,0,27,1,1,1,1578628020,TRUE,IN_SERVICE,1578628218
101,5,5,0,16,1,1,1,1578628321,TRUE,IN_SERVICE,1578628506
113,10,9,1,16,1,1,1,1578628296,TRUE,IN_SERVICE,1578628506
329,0,0,0,27,1,1,1,1578628282,TRUE,IN_SERVICE,1578628506
101,5,5,0,16,1,1,1,1578628582,TRUE,IN_SERVICE,1578628803
113,10,9,1,16,1,1,1,1578628561,TRUE,IN_SERVICE,1578628803
329,0,0,0,27,1,1,1,1578628545,TRUE,IN_SERVICE,1578628803
101,5,5,0,16,1,1,1,1578628846,TRUE,IN_SERVICE,1578629102
113,10,9,1,16,1,1,1,1578629084,TRUE,IN_SERVICE,1578629102
329,0,0,0,27,1,1,1,1578629071,TRUE,IN_SERVICE,1578629102
101,5,5,0,16,1,1,1,1578629367,TRUE,IN_SERVICE,1578629401
113,10,9,1,16,1,1,1,1578629344,TRUE,IN_SERVICE,1578629401
329,0,0,0,27,1,1,1,1578629335,TRUE,IN_SERVICE,1578629401
101,5,5,0,16,1,1,1,1578629628,TRUE,IN_SERVICE,1578629728
113,10,9,1,16,1,1,1,1578629603,TRUE,IN_SERVICE,1578629728
329,0,0,0,27,1,1,1,1578629598,TRUE,IN_SERVICE,1578629728
101,4,4,0,17,1,1,1,1578629886,TRUE,IN_SERVICE,1578630007
113,10,9,1,16,1,1,1,1578629867,TRUE,IN_SERVICE,1578630007
329,0,0,0,27,1,1,1,1578629859,TRUE,IN_SERVICE,1578630007
101,4,4,0,17,1,1,1,1578630143,TRUE,IN_SERVICE,1578630320
113,10,9,1,16,1,1,1,1578630131,TRUE,IN_SERVICE,1578630320
329,0,0,0,27,1,1,1,1578630122,TRUE,IN_SERVICE,1578630320
101,4,4,0,17,1,1,1,1578630404,TRUE,IN_SERVICE,1578630628
113,10,9,1,16,1,1,1,1578630393,TRUE,IN_SERVICE,1578630628
329,0,0,0,27,1,1,1,1578630385,TRUE,IN_SERVICE,1578630628
101,4,4,0,17,1,1,1,1578630924,TRUE,IN_SERVICE,1578630927
113,10,9,1,16,1,1,1,1578630914,TRUE,IN_SERVICE,1578630927
329,0,0,0,27,1,1,1,1578630908,TRUE,IN_SERVICE,1578630927
101,4,4,0,17,1,1,1,1578631183,TRUE,IN_SERVICE,1578631224
113,10,9,1,16,1,1,1,1578631175,TRUE,IN_SERVICE,1578631224
329,0,0,0,27,1,1,1,1578631171,TRUE,IN_SERVICE,1578631224
101,4,4,0,17,1,1,1,1578631445,TRUE,IN_SERVICE,1578631502
113,10,9,1,16,1,1,1,1578631439,TRUE,IN_SERVICE,1578631502
329,0,0,0,27,1,1,1,1578631430,TRUE,IN_SERVICE,1578631502
101,4,4,0,17,1,1,1,1578631704,TRUE,IN_SERVICE,1578631802
113,10,9,1,16,1,1,1,1578631699,TRUE,IN_SERVICE,1578631802
329,0,0,0,27,1,1,1,1578631693,TRUE,IN_SERVICE,1578631802
101,4,4,0,17,1,1,1,1578631963,TRUE,IN_SERVICE,1578632115
113,10,9,1,16,1,1,1,1578631958,TRUE,IN_SERVICE,1578632115
329,0,0,0,27,1,1,1,1578631956,TRUE,IN_SERVICE,1578632115
101,4,4,0,17,1,1,1,1578632226,TRUE,IN_SERVICE,1578632419
113,10,9,1,16,1,1,1,1578632220,TRUE,IN_SERVICE,1578632419
329,0,0,0,27,1,1,1,1578632219,TRUE,IN_SERVICE,1578632419
101,4,4,0,17,1,1,1,1578632483,TRUE,IN_SERVICE,1578632718
113,10,9,1,16,1,1,1,1578632482,TRUE,IN_SERVICE,1578632718
329,0,0,0,27,1,1,1,1578632483,TRUE,IN_SERVICE,1578632718
101,4,4,0,17,1,1,1,1578633008,TRUE,IN_SERVICE,1578633021
113,10,9,1,16,1,1,1,1578633010,TRUE,IN_SERVICE,1578633021
329,0,0,0,27,1,1,1,1578633009,TRUE,IN_SERVICE,1578633021
101,4,4,0,17,1,1,1,1578633268,TRUE,IN_SERVICE,1578633328
113,10,9,1,16,1,1,1,1578633273,TRUE,IN_SERVICE,1578633328
329,0,0,0,27,1,1,1,1578633272,TRUE,IN_SERVICE,1578633328
101,4,4,0,17,1,1,1,1578633531,TRUE,IN_SERVICE,1578633628
113,10,9,1,16,1,1,1,1578633536,TRUE,IN_SERVICE,1578633628
329,0,0,0,27,1,1,1,1578633535,TRUE,IN_SERVICE,1578633628
101,4,4,0,17,1,1,1,1578633791,TRUE,IN_SERVICE,1578633912
113,10,9,1,16,1,1,1,1578633799,TRUE,IN_SERVICE,1578633912
329,0,0,0,27,1,1,1,1578633795,TRUE,IN_SERVICE,1578633912
101,4,4,0,17,1,1,1,1578634055,TRUE,IN_SERVICE,1578634202
113,10,9,1,16,1,1,1,1578634061,TRUE,IN_SERVICE,1578634202
329,0,0,0,27,1,1,1,1578634059,TRUE,IN_SERVICE,1578634202
101,4,4,0,17,1,1,1,1578634317,TRUE,IN_SERVICE,1578634510
113,10,9,1,16,1,1,1,1578634325,TRUE,IN_SERVICE,1578634510
329,0,0,0,27,1,1,1,1578634322,TRUE,IN_SERVICE,1578634510
101,4,4,0,17,1,1,1,1578634574,TRUE,IN_SERVICE,1578634807
113,10,9,1,16,1,1,1,1578634587,TRUE,IN_SERVICE,1578634807
329,0,0,0,27,1,1,1,1578634583,TRUE,IN_SERVICE,1578634807
101,4,4,0,17,1,1,1,1578635095,TRUE,IN_SERVICE,1578635117
113,10,9,1,16,1,1,1,1578635114,TRUE,IN_SERVICE,1578635117
329,0,0,0,27,1,1,1,1578635112,TRUE,IN_SERVICE,1578635117
101,4,4,0,17,1,1,1,1578635358,TRUE,IN_SERVICE,1578635402
113,10,9,1,16,1,1,1,1578635377,TRUE,IN_SERVICE,1578635402
329,0,0,0,27,1,1,1,1578635374,TRUE,IN_SERVICE,1578635402
101,3,3,0,18,1,1,1,1578635615,TRUE,IN_SERVICE,1578635707
113,10,9,1,16,1,1,1,1578635639,TRUE,IN_SERVICE,1578635707
329,0,0,0,27,1,1,1,1578635639,TRUE,IN_SERVICE,1578635707
101,3,3,0,18,1,1,1,1578635875,TRUE,IN_SERVICE,1578636017
113,10,9,1,16,1,1,1,1578635904,TRUE,IN_SERVICE,1578636017
329,0,0,0,27,1,1,1,1578635903,TRUE,IN_SERVICE,1578636017
101,3,3,0,18,1,1,1,1578636139,TRUE,IN_SERVICE,1578636313
113,10,9,1,16,1,1,1,1578636163,TRUE,IN_SERVICE,1578636313
329,0,0,0,27,1,1,1,1578636165,TRUE,IN_SERVICE,1578636313
101,3,3,0,18,1,1,1,1578636403,TRUE,IN_SERVICE,1578636627
113,9,8,1,16,1,1,1,1578636427,TRUE,IN_SERVICE,1578636627
329,0,0,0,27,1,1,1,1578636427,TRUE,IN_SERVICE,1578636627
101,3,3,0,18,1,1,1,1578636664,TRUE,IN_SERVICE,1578636923
113,9,9,0,17,1,1,1,1578636690,TRUE,IN_SERVICE,1578636923
329,0,0,0,27,1,1,1,1578636688,TRUE,IN_SERVICE,1578636923
101,2,2,0,19,1,1,1,1578637185,TRUE,IN_SERVICE,1578637224
113,9,9,0,17,1,1,1,1578637214,TRUE,IN_SERVICE,1578637224
329,0,0,0,27,1,1,1,1578637211,TRUE,IN_SERVICE,1578637224
101,2,2,0,19,1,1,1,1578637443,TRUE,IN_SERVICE,1578637504
113,9,9,0,17,1,1,1,1578637477,TRUE,IN_SERVICE,1578637504
329,0,0,0,27,1,1,1,1578637473,TRUE,IN_SERVICE,1578637504
101,2,2,0,19,1,1,1,1578637706,TRUE,IN_SERVICE,1578637828
113,9,9,0,17,1,1,1,1578637740,TRUE,IN_SERVICE,1578637828
329,0,0,0,27,1,1,1,1578637734,TRUE,IN_SERVICE,1578637828
101,2,2,0,19,1,1,1,1578637966,TRUE,IN_SERVICE,1578638120
113,9,9,0,17,1,1,1,1578638003,TRUE,IN_SERVICE,1578638120
329,0,0,0,27,1,1,1,1578637996,TRUE,IN_SERVICE,1578638120
101,2,2,0,19,1,1,1,1578638228,TRUE,IN_SERVICE,1578638413
113,9,9,0,17,1,1,1,1578638266,TRUE,IN_SERVICE,1578638413
329,0,0,0,27,1,1,1,1578638258,TRUE,IN_SERVICE,1578638413
101,2,2,0,19,1,1,1,1578638490,TRUE,IN_SERVICE,1578638699
113,9,9,0,17,1,1,1,1578638527,TRUE,IN_SERVICE,1578638699
329,0,0,0,27,1,1,1,1578638519,TRUE,IN_SERVICE,1578638699
101,2,2,0,19,1,1,1,1578638749,TRUE,IN_SERVICE,1578639004
113,9,9,0,17,1,1,1,1578638789,TRUE,IN_SERVICE,1578639004
329,0,0,0,27,1,1,1,1578638782,TRUE,IN_SERVICE,1578639004
101,2,2,0,19,1,1,1,1578639271,TRUE,IN_SERVICE,1578639327
113,8,8,0,18,1,1,1,1578639312,TRUE,IN_SERVICE,1578639327
329,0,0,0,27,1,1,1,1578639305,TRUE,IN_SERVICE,1578639327
101,2,2,0,19,1,1,1,1578639533,TRUE,IN_SERVICE,1578639628
113,8,8,0,18,1,1,1,1578639574,TRUE,IN_SERVICE,1578639628
329,0,0,0,27,1,1,1,1578639568,TRUE,IN_SERVICE,1578639628
101,2,2,0,19,1,1,1,1578639795,TRUE,IN_SERVICE,1578639916
113,8,8,0,18,1,1,1,1578639836,TRUE,IN_SERVICE,1578639916
329,0,0,0,27,1,1,1,1578639827,TRUE,IN_SERVICE,1578639916
101,2,2,0,19,1,1,1,1578640054,TRUE,IN_SERVICE,1578640209
113,8,8,0,18,1,1,1,1578640099,TRUE,IN_SERVICE,1578640209
329,0,0,0,27,1,1,1,1578640092,TRUE,IN_SERVICE,1578640209
101,1,1,0,20,1,1,1,1578640575,TRUE,IN_SERVICE,1578640620
113,8,8,0,18,1,1,1,1578640617,TRUE,IN_SERVICE,1578640620
329,0,0,0,27,1,1,1,1578640615,TRUE,IN_SERVICE,1578640620
101,1,1,0,20,1,1,1,1578640575,TRUE,IN_SERVICE,1578640828
113,8,8,0,18,1,1,1,1578640617,TRUE,IN_SERVICE,1578640828
329,0,0,0,27,1,1,1,1578640615,TRUE,IN_SERVICE,1578640828
101,1,1,0,20,1,1,1,1578641091,TRUE,IN_SERVICE,1578641128
113,9,9,0,17,1,1,1,1578640880,TRUE,IN_SERVICE,1578641128
329,0,0,0,27,1,1,1,1578640877,TRUE,IN_SERVICE,1578641128
101,1,1,0,20,1,1,1,1578641352,TRUE,IN_SERVICE,1578641402
113,9,9,0,17,1,1,1,1578641141,TRUE,IN_SERVICE,1578641402
329,0,0,0,27,1,1,1,1578641140,TRUE,IN_SERVICE,1578641402
101,1,1,0,20,1,1,1,1578641612,TRUE,IN_SERVICE,1578641728
113,9,9,0,17,1,1,1,1578641669,TRUE,IN_SERVICE,1578641728
329,0,0,0,27,1,1,1,1578641667,TRUE,IN_SERVICE,1578641728
101,1,1,0,20,1,1,1,1578641874,TRUE,IN_SERVICE,1578642028
113,9,9,0,17,1,1,1,1578641931,TRUE,IN_SERVICE,1578642028
329,0,0,0,27,1,1,1,1578641930,TRUE,IN_SERVICE,1578642028
101,2,2,0,19,1,1,1,1578642134,TRUE,IN_SERVICE,1578642324
113,9,9,0,17,1,1,1,1578642189,TRUE,IN_SERVICE,1578642324
329,0,0,0,27,1,1,1,1578642190,TRUE,IN_SERVICE,1578642324
101,3,3,0,18,1,1,1,1578642395,TRUE,IN_SERVICE,1578642612
113,9,9,0,17,1,1,1,1578642451,TRUE,IN_SERVICE,1578642612
329,0,0,0,27,1,1,1,1578642453,TRUE,IN_SERVICE,1578642612
101,3,3,0,18,1,1,1,1578642656,TRUE,IN_SERVICE,1578642900
113,9,9,0,17,1,1,1,1578642713,TRUE,IN_SERVICE,1578642900
329,0,0,0,27,1,1,1,1578642715,TRUE,IN_SERVICE,1578642900
101,2,2,0,19,1,1,1,1578643179,TRUE,IN_SERVICE,1578643222
113,9,9,0,17,1,1,1,1578642975,TRUE,IN_SERVICE,1578643222
329,0,0,0,27,1,1,1,1578642979,TRUE,IN_SERVICE,1578643222
101,2,2,0,19,1,1,1,1578643441,TRUE,IN_SERVICE,1578643500
113,9,9,0,17,1,1,1,1578643238,TRUE,IN_SERVICE,1578643500
329,0,0,0,27,1,1,1,1578643241,TRUE,IN_SERVICE,1578643500
101,2,2,0,19,1,1,1,1578643702,TRUE,IN_SERVICE,1578643802
113,9,9,0,17,1,1,1,1578643760,TRUE,IN_SERVICE,1578643802
329,0,0,0,27,1,1,1,1578643766,TRUE,IN_SERVICE,1578643802
101,2,2,0,19,1,1,1,1578643964,TRUE,IN_SERVICE,1578644117
113,9,9,0,17,1,1,1,1578644024,TRUE,IN_SERVICE,1578644117
329,0,0,0,27,1,1,1,1578644027,TRUE,IN_SERVICE,1578644117
101,1,1,0,20,1,1,1,1578644225,TRUE,IN_SERVICE,1578644426
113,9,9,0,17,1,1,1,1578644288,TRUE,IN_SERVICE,1578644426
329,0,0,0,27,1,1,1,1578644291,TRUE,IN_SERVICE,1578644426
101,1,1,0,20,1,1,1,1578644486,TRUE,IN_SERVICE,1578644701
113,9,9,0,17,1,1,1,1578644555,TRUE,IN_SERVICE,1578644701
329,0,0,0,27,1,1,1,1578644553,TRUE,IN_SERVICE,1578644701
101,1,1,0,20,1,1,1,1578644749,TRUE,IN_SERVICE,1578645005
113,9,9,0,17,1,1,1,1578644817,TRUE,IN_SERVICE,1578645005
329,0,0,0,27,1,1,1,1578644814,TRUE,IN_SERVICE,1578645005
101,1,1,0,20,1,1,1,1578645272,TRUE,IN_SERVICE,1578645327
113,9,9,0,17,1,1,1,1578645077,TRUE,IN_SERVICE,1578645327
329,0,0,0,27,1,1,1,1578645077,TRUE,IN_SERVICE,1578645327
101,0,0,0,21,1,1,1,1578645532,TRUE,IN_SERVICE,1578645606
113,9,9,0,17,1,1,1,1578645605,TRUE,IN_SERVICE,1578645606
329,0,0,0,27,1,1,1,1578645601,TRUE,IN_SERVICE,1578645606
101,0,0,0,21,1,1,1,1578645795,TRUE,IN_SERVICE,1578645928
113,9,9,0,17,1,1,1,1578645868,TRUE,IN_SERVICE,1578645928
329,0,0,0,27,1,1,1,1578645865,TRUE,IN_SERVICE,1578645928
101,0,0,0,21,1,1,1,1578646055,TRUE,IN_SERVICE,1578646227
113,9,9,0,17,1,1,1,1578646127,TRUE,IN_SERVICE,1578646227
329,0,0,0,27,1,1,1,1578646129,TRUE,IN_SERVICE,1578646227
101,0,0,0,21,1,1,1,1578646315,TRUE,IN_SERVICE,1578646528
113,9,9,0,17,1,1,1,1578646391,TRUE,IN_SERVICE,1578646528
329,0,0,0,27,1,1,1,1578646390,TRUE,IN_SERVICE,1578646528
101,0,0,0,21,1,1,1,1578646574,TRUE,IN_SERVICE,1578646825
113,9,9,0,17,1,1,1,1578646654,TRUE,IN_SERVICE,1578646825
329,0,0,0,27,1,1,1,1578646652,TRUE,IN_SERVICE,1578646825
101,0,0,0,21,1,1,1,1578647096,TRUE,IN_SERVICE,1578647123
113,9,9,0,17,1,1,1,1578646917,TRUE,IN_SERVICE,1578647123
329,0,0,0,27,1,1,1,1578646915,TRUE,IN_SERVICE,1578647123
101,0,0,0,21,1,1,1,1578647358,TRUE,IN_SERVICE,1578647401
113,9,9,0,17,1,1,1,1578647182,TRUE,IN_SERVICE,1578647401
329,0,0,0,27,1,1,1,1578647178,TRUE,IN_SERVICE,1578647401
101,0,0,0,21,1,1,1,1578647618,TRUE,IN_SERVICE,1578647707
113,9,9,0,17,1,1,1,1578647707,TRUE,IN_SERVICE,1578647707
329,0,0,0,27,1,1,1,1578647702,TRUE,IN_SERVICE,1578647707
101,0,0,0,21,1,1,1,1578647879,TRUE,IN_SERVICE,1578648008
113,8,8,0,18,1,1,1,1578647969,TRUE,IN_SERVICE,1578648008
329,0,0,0,27,1,1,1,1578647966,TRUE,IN_SERVICE,1578648008
101,0,0,0,21,1,1,1,1578648141,TRUE,IN_SERVICE,1578648326
113,8,8,0,18,1,1,1,1578648232,TRUE,IN_SERVICE,1578648326
329,0,0,0,27,1,1,1,1578648227,TRUE,IN_SERVICE,1578648326
101,0,0,0,21,1,1,1,1578648401,TRUE,IN_SERVICE,1578648620
113,8,8,0,18,1,1,1,1578648493,TRUE,IN_SERVICE,1578648620
329,0,0,0,27,1,1,1,1578648488,TRUE,IN_SERVICE,1578648620
101,0,0,0,21,1,1,1,1578648664,TRUE,IN_SERVICE,1578648918
113,8,8,0,18,1,1,1,1578648758,TRUE,IN_SERVICE,1578648918
329,0,0,0,27,1,1,1,1578648750,TRUE,IN_SERVICE,1578648918
101,0,0,0,21,1,1,1,1578649187,TRUE,IN_SERVICE,1578649206
113,8,8,0,18,1,1,1,1578649020,TRUE,IN_SERVICE,1578649206
329,0,0,0,27,1,1,1,1578649012,TRUE,IN_SERVICE,1578649206
101,0,0,0,21,1,1,1,1578649447,TRUE,IN_SERVICE,1578649526
113,8,8,0,18,1,1,1,1578649281,TRUE,IN_SERVICE,1578649526
329,0,0,0,27,1,1,1,1578649274,TRUE,IN_SERVICE,1578649526
101,0,0,0,21,1,1,1,1578649712,TRUE,IN_SERVICE,1578649800
113,8,8,0,18,1,1,1,1578649543,TRUE,IN_SERVICE,1578649800
329,0,0,0,27,1,1,1,1578649795,TRUE,IN_SERVICE,1578649800
101,0,0,0,21,1,1,1,1578649973,TRUE,IN_SERVICE,1578650128
113,7,7,0,19,1,1,1,1578650071,TRUE,IN_SERVICE,1578650128
329,0,0,0,27,1,1,1,1578650057,TRUE,IN_SERVICE,1578650128
101,0,0,0,21,1,1,1,1578650229,TRUE,IN_SERVICE,1578650416
113,7,7,0,19,1,1,1,1578650331,TRUE,IN_SERVICE,1578650416
329,0,0,0,27,1,1,1,1578650317,TRUE,IN_SERVICE,1578650416
101,1,1,0,20,1,1,1,1578650494,TRUE,IN_SERVICE,1578650701
113,7,7,0,19,1,1,1,1578650594,TRUE,IN_SERVICE,1578650701
329,0,0,0,27,1,1,1,1578650574,TRUE,IN_SERVICE,1578650701
101,1,1,0,20,1,1,1,1578650757,TRUE,IN_SERVICE,1578651008
113,7,7,0,19,1,1,1,1578650857,TRUE,IN_SERVICE,1578651008
329,0,0,0,27,1,1,1,1578650837,TRUE,IN_SERVICE,1578651008
101,1,1,0,20,1,1,1,1578651278,TRUE,IN_SERVICE,1578651301
113,7,7,0,19,1,1,1,1578651122,TRUE,IN_SERVICE,1578651301
329,0,0,0,27,1,1,1,1578651096,TRUE,IN_SERVICE,1578651301
101,1,1,0,20,1,1,1,1578651541,TRUE,IN_SERVICE,1578651602
113,7,7,0,19,1,1,1,1578651383,TRUE,IN_SERVICE,1578651602
329,0,0,0,27,1,1,1,1578651356,TRUE,IN_SERVICE,1578651602
101,1,1,0,20,1,1,1,1578651803,TRUE,IN_SERVICE,1578651928
113,7,7,0,19,1,1,1,1578651910,TRUE,IN_SERVICE,1578651928
329,0,0,0,27,1,1,1,1578651876,TRUE,IN_SERVICE,1578651928
101,0,0,0,21,1,1,1,1578652060,TRUE,IN_SERVICE,1578652213
113,7,7,0,19,1,1,1,1578652171,TRUE,IN_SERVICE,1578652213
329,0,0,0,27,1,1,1,1578652132,TRUE,IN_SERVICE,1578652213
101,0,0,0,21,1,1,1,1578652322,TRUE,IN_SERVICE,1578652515
113,7,7,0,19,1,1,1,1578652432,TRUE,IN_SERVICE,1578652515
329,0,0,0,27,1,1,1,1578652393,TRUE,IN_SERVICE,1578652515
101,0,0,0,21,1,1,1,1578652583,TRUE,IN_SERVICE,1578652818
113,7,7,0,19,1,1,1,1578652693,TRUE,IN_SERVICE,1578652818
329,0,0,0,27,1,1,1,1578652653,TRUE,IN_SERVICE,1578652818
101,0,0,0,21,1,1,1,1578653103,TRUE,IN_SERVICE,1578653118
113,8,8,0,18,1,1,1,1578652955,TRUE,IN_SERVICE,1578653118
329,0,0,0,27,1,1,1,1578652917,TRUE,IN_SERVICE,1578653118
101,0,0,0,21,1,1,1,1578653364,TRUE,IN_SERVICE,1578653413
113,8,8,0,18,1,1,1,1578653215,TRUE,IN_SERVICE,1578653413
329,0,0,0,27,1,1,1,1578653178,TRUE,IN_SERVICE,1578653413
101,0,0,0,21,1,1,1,1578653624,TRUE,IN_SERVICE,1578653708
113,9,9,0,17,1,1,1,1578653475,TRUE,IN_SERVICE,1578653708
329,0,0,0,27,1,1,1,1578653702,TRUE,IN_SERVICE,1578653708
101,1,1,0,20,1,1,1,1578653886,TRUE,IN_SERVICE,1578654016
113,8,8,0,18,1,1,1,1578653997,TRUE,IN_SERVICE,1578654016
329,0,0,0,27,1,1,1,1578653964,TRUE,IN_SERVICE,1578654016
101,0,0,0,21,1,1,1,1578654147,TRUE,IN_SERVICE,1578654324
113,8,8,0,18,1,1,1,1578654259,TRUE,IN_SERVICE,1578654324
329,0,0,0,27,1,1,1,1578654228,TRUE,IN_SERVICE,1578654324
101,0,0,0,21,1,1,1,1578654408,TRUE,IN_SERVICE,1578654616
113,8,8,0,18,1,1,1,1578654522,TRUE,IN_SERVICE,1578654616
329,0,0,0,27,1,1,1,1578654490,TRUE,IN_SERVICE,1578654616
101,0,0,0,21,1,1,1,1578654670,TRUE,IN_SERVICE,1578654927
113,8,8,0,18,1,1,1,1578654787,TRUE,IN_SERVICE,1578654927
329,0,0,0,27,1,1,1,1578654752,TRUE,IN_SERVICE,1578654927
101,0,0,0,21,1,1,1,1578655190,TRUE,IN_SERVICE,1578655201
113,9,9,0,17,1,1,1,1578655046,TRUE,IN_SERVICE,1578655201
329,0,0,0,27,1,1,1,1578655014,TRUE,IN_SERVICE,1578655201
101,18,18,0,3,1,1,1,1578655453,TRUE,IN_SERVICE,1578655502
113,10,10,0,16,1,1,1,1578655309,TRUE,IN_SERVICE,1578655502
329,0,0,0,27,1,1,1,1578655275,TRUE,IN_SERVICE,1578655502
101,18,18,0,3,1,1,1,1578655710,TRUE,IN_SERVICE,1578655817
113,10,10,0,16,1,1,1,1578655569,TRUE,IN_SERVICE,1578655817
329,0,0,0,27,1,1,1,1578655794,TRUE,IN_SERVICE,1578655817
101,18,18,0,3,1,1,1,1578655972,TRUE,IN_SERVICE,1578656128
113,9,9,0,17,1,1,1,1578656093,TRUE,IN_SERVICE,1578656128
329,0,0,0,27,1,1,1,1578656055,TRUE,IN_SERVICE,1578656128
101,18,18,0,3,1,1,1,1578656234,TRUE,IN_SERVICE,1578656428
113,9,9,0,17,1,1,1,1578656354,TRUE,IN_SERVICE,1578656428
329,0,0,0,27,1,1,1,1578656317,TRUE,IN_SERVICE,1578656428
101,18,18,0,3,1,1,1,1578656497,TRUE,IN_SERVICE,1578656703
113,9,9,0,17,1,1,1,1578656615,TRUE,IN_SERVICE,1578656703
329,0,0,0,27,1,1,1,1578656580,TRUE,IN_SERVICE,1578656703
101,17,17,0,4,1,1,1,1578656759,TRUE,IN_SERVICE,1578657014
113,10,9,1,16,1,1,1,1578656878,TRUE,IN_SERVICE,1578657014
329,0,0,0,27,1,1,1,1578656842,TRUE,IN_SERVICE,1578657014
101,17,17,0,4,1,1,1,1578657284,TRUE,IN_SERVICE,1578657299
113,10,9,1,16,1,1,1,1578657139,TRUE,IN_SERVICE,1578657299
329,0,0,0,27,1,1,1,1578657105,TRUE,IN_SERVICE,1578657299
101,17,17,0,4,1,1,1,1578657545,TRUE,IN_SERVICE,1578657615
113,10,9,1,16,1,1,1,1578657398,TRUE,IN_SERVICE,1578657615
329,0,0,0,27,1,1,1,1578657369,TRUE,IN_SERVICE,1578657615
101,17,17,0,4,1,1,1,1578657807,TRUE,IN_SERVICE,1578657900
113,10,9,1,16,1,1,1,1578657661,TRUE,IN_SERVICE,1578657900
329,0,0,0,27,1,1,1,1578657894,TRUE,IN_SERVICE,1578657900
101,17,17,0,4,1,1,1,1578658069,TRUE,IN_SERVICE,1578658216
113,10,9,1,16,1,1,1,1578658187,TRUE,IN_SERVICE,1578658216
329,0,0,0,27,1,1,1,1578658157,TRUE,IN_SERVICE,1578658216
101,16,16,0,5,1,1,1,1578658330,TRUE,IN_SERVICE,1578658518
113,10,10,0,16,1,1,1,1578658448,TRUE,IN_SERVICE,1578658518
329,0,0,0,27,1,1,1,1578658420,TRUE,IN_SERVICE,1578658518
101,16,16,0,5,1,1,1,1578658593,TRUE,IN_SERVICE,1578658806
113,10,10,0,16,1,1,1,1578658713,TRUE,IN_SERVICE,1578658806
329,0,0,0,27,1,1,1,1578658687,TRUE,IN_SERVICE,1578658806
101,17,17,0,4,1,1,1,1578659117,TRUE,IN_SERVICE,1578659119
113,10,10,0,16,1,1,1,1578658975,TRUE,IN_SERVICE,1578659119
329,0,0,0,27,1,1,1,1578658951,TRUE,IN_SERVICE,1578659119
101,18,18,0,3,1,1,1,1578659379,TRUE,IN_SERVICE,1578659428
113,10,10,0,16,1,1,1,1578659236,TRUE,IN_SERVICE,1578659428
329,0,0,0,27,1,1,1,1578659213,TRUE,IN_SERVICE,1578659428
101,18,18,0,3,1,1,1,1578659641,TRUE,IN_SERVICE,1578659729
113,10,10,0,16,1,1,1,1578659500,TRUE,IN_SERVICE,1578659729
