,datetime,113,101,329
516,2020-01-22T12:00:00,6.0,3.0,0.0
517,2020-01-22T13:00:00,3.0,4.0,2.0
518,2020-01-22T14:00:00,4.0,5.0,1.0
519,2020-01-22T15:00:00,3.0,1.0,0.0
520,2020-01-22T16:00:00,3.0,7.0,1.0
521,2020-01-22T17:00:00,3.0,6.0,2.0
522,2020-01-22T18:00:00,1.0,4.0,0.0
523,2020-01-22T19:00:00,4.0,4.0,1.0
524,2020-01-22T20:00:00,1.0,3.0,0.0
525,2020-01-22T21:00:00,0.0,3.0,0.0
526,2020-01-22T22:00:00,4.0,5.0,0.0
527,2020-01-22T23:00:00,0.0,1.0,0.0
528,2020-01-23T00:00:00,3.0,1.0,0.0
529,2020-01-23T01:00:00,1.0,0.0,0.0
530,2020-01-23T02:00:00,0.0,1.0,0.0
531,2020-01-23T03:00:00,0.0,0.0,0.0
532,2020-01-23T04:00:00,0.0,0.0,0.0
533,2020-01-23T05:00:00,1.0,1.0,0.0
534,2020-01-23T06:00:00,2.0,1.0,0.0
535,2020-01-23T07:00:00,12.0,2.0,3.0
536,2020-01-23T08:00:00,3.0,4.0,2.0
537,2020-01-23T09:00:00,9.0,2.0,5.0
538,2020-01-23T10:00:00,1.0,1.0,1.0
539,2020-01-23T11:00:00,3.0,4.0,0.0
540,2020-01-23T12:00:00,3.0,5.0,5.0
541,2020-01-23T13:00:00,4.0,6.0,5.0
542,2020-01-23T14:00:00,3.0,8.0,2.0
543,2020-01-23T15:00:00,1.0,2.0,1.0
544,2020-01-23T16:00:00,19.0,14.0,2.0
545,2020-01-23T17:00:00,4.0,0.0,1.0
546,2020-01-23T18:00:00,2.0,3.0,0.0
547,2020-01-23T19:00:00,4.0,4.0,0.0
548,2020-01-23T20:00:00,17.0,9.0,0.0
549,2020-01-23T21:00:00,1.0,0.0,0.0
550,2020-01-23T22:00:00,3.0,1.0,0.0
551,2020-01-23T23:00:00,1.0,3.0,0.0
552,2020-01-24T00:00:00,17.0,2.0,0.0
553,2020-01-24T01:00:00,0.0,1.0,0.0
554,2020-01-24T02:00:00,0.0,0.0,0.0
555,2020-01-24T03:00:00,1.0,1.0,11.0
556,2020-01-24T04:00:00,1.0,0.0,0.0
557,2020-01-24T05:00:00,4.0,0.0,0.0
558,2020-01-24T06:00:00,2.0,3.0,1.0
559,2020-01-24T07:00:00,2.0,4.0,4.0
560,2020-01-24T08:00:00,2.0,4.0,0.0
561,2020-01-24T09:00:00,2.0,3.0,0.0
562,2020-01-24T10:00:00,5.0,6.0,1.0
563,2020-01-24T11:00:00,2.0,5.0,0.0
564,2020-01-24T12:00:00,2.0,9.0,0.0
565,2020-01-24T13:00:00,7.0,6.0,0.0
566,2020-01-24T14:00:00,5.0,4.0,0.0
567,2020-01-24T15:00:00,1.0,2.0,0.0
568,2020-01-24T16:00:00,5.0,12.0,1.0
569,2020-01-24T17:00:00,6.0,17.0,0.0
570,2020-01-24T18:00:00,7.0,4.0,0.0
571,2020-01-24T19:00:00,3.0,1.0,0.0
572,2020-01-24T20:00:00,3.0,12.0,1.0
573,2020-01-24T21:00:00,4.0,0.0,1.0
574,2020-01-24T22:00:00,3.0,5.0,0.0
575,2020-01-24T23:00:00,0.0,0.0,0.0
576,2020-01-25T00:00:00,0.0,0.0,0.0
577,2020-01-25T01:00:00,0.0,0.0,0.0
578,2020-01-25T02:00:00,0.0,0.0,0.0
579,2020-01-25T03:00:00,0.0,0.0,0.0
580,2020-01-25T04:00:00,0.0,0.0,0.0
581,2020-01-25T05:00:00,0.0,0.0,0.0
582,2020-01-25T06:00:00,0.0,0.0,0.0
583,2020-01-25T07:00:00,0.0,0.0,0.0
584,2020-01-25T08:00:00,0.0,0.0,0.0
585,2020-01-25T09:00:00,0.0,0.0,0.0
586,2020-01-25T10:00:00,0.0,0.0,0.0
587,2020-01-25T11:00:00,0.0,0.0,0.0
588,2020-01-25T12:00:00,0.0,0.0,0.0
589,2020-01-25T13:00:00,0.0,0.0,0.0
590,2020-01-25T14:00:00,0.0,0.0,0.0
591,2020-01-25T15:00:00,0.0,0.0,0.0
592,2020-01-25T16:00:00,0.0,0.0,0.0
593,2020-01-25T17:00:00,0.0,0.0,0.0
594,2020-01-25T18:00:00,0.0,0.0,0.0
595,2020-01-25T19:00:00,0.0,0.0,0.0
596,2020-01-25T20:00:00,0.0,0.0,0.0
597,2020-01-25T21:00:00,0.0,0.0,0.0
598,2020-01-25T22:00:00,0.0,0.0,0.0
599,2020-01-25T23:00:00,0.0,0.0,0.0
600,2020-01-26T00:00:00,0.0,0.0,0.0
601,2020-01-26T01:00:00,0.0,0.0,0.0
602,2020-01-26T02:00:00,0.0,0.0,0.0
603,2020-01-26T03:00:00,0.0,0.0,0.0
604,2020-01-26T04:00:00,0.0,0.0,0.0
605,2020-01-26T05:00:00,0.0,0.0,0.0
606,2020-01-26T06:00:00,0.0,0.0,0.0
607,2020-01-26T07:00:00,0.0,0.0,0.0
608,2020-01-26T08:00:00,0.0,0.0,0.0
609,2020-01-26T09:00:00,0.0,0.0,0.0
610,2020-01-26T10:00:00,0.0,0.0,0.0
611,2020-01-26T11:00:00,0.0,0.0,0.0
612,2020-01-26T12:00:00,0.0,0.0,0.0
613,2020-01-26T13:00:00,0.0,0.0,0.0
614,2020-01-26T14:00:00,0.0,0.0,0.0
615,2020-01-26T15:00:00,0.0,0.0,0.0
616,2020-01-26T16:00:00,0.0,0.0,0.0
617,2020-01-26T17:00:00,0.0,0.0,0.0
618,2020-01-26T18:00:00,0.0,0.0,0.0
619,2020-01-26T19:00:00,0.0,0.0,0.0
620,2020-01-26T20:00:00,0.0,0.0,0.0
621,2020-01-26T21:00:00,0.0,0.0,0.0
622,2020-01-26T22:00:00,0.0,0.0,0.0
623,2020-01-26T23:00:00,0.0,0.0,0.0
624,2020-01-27T00:00:00,0.0,0.0,0.0
625,2020-01-27T01:00:00,0.0,0.0,0.0
626,2020-01-27T02:00:00,0.0,0.0,0.0
627,2020-01-27T03:00:00,0.0,0.0,0.0
628,2020-01-27T04:00:00,0.0,0.0,0.0
629,2020-01-27T05:00:00,0.0,0.0,0.0
630,2020-01-27T06:00:00,1.0,1.0,0.0
631,2020-01-27T07:00:00,1.0,4.0,1.0
632,2020-01-27T08:00:00,3.0,1.0,0.0
633,2020-01-27T09:00:00,3.0,3.0,4.0
634,2020-01-27T10:00:00,1.0,5.0,0.0
635,2020-01-27T11:00:00,4.0,2.0,1.0
636,2020-01-27T12:00:00,2.0,2.0,0.0
637,2020-01-27T13:00:00,2.0,6.0,0.0
638,2020-01-27T14:00:00,3.0,5.0,1.0
639,2020-01-27T15:00:00,2.0,7.0,0.0
640,2020-01-27T16:00:00,3.0,7.0,1.0
641,2020-01-27T17:00:00,4.0,11.0,1.0
642,2020-01-27T18:00:00,7.0,4.0,1.0
643,2020-01-27T19:00:00,7.0,0.0,2.0
644,2020-01-27T20:00:00,1.0,4.0,1.0
645,2020-01-27T21:00:00,4.0,2.0,1.0
646,2020-01-27T22:00:00,4.0,1.0,0.0
647,2020-01-27T23:00:00,0.0,0.0,0.0
648,2020-01-28T00:00:00,1.0,0.0,0.0
649,2020-01-28T01:00:00,0.0,0.0,0.0
650,2020-01-28T02:00:00,1.0,0.0,0.0
651,2020-01-28T03:00:00,0.0,0.0,0.0
652,2020-01-28T04:00:00,0.0,0.0,0.0
653,2020-01-28T05:00:00,3.0,1.0,0.0
654,2020-01-28T06:00:00,4.0,2.0,1.0
655,2020-01-28T07:00:00,17.0,4.0,5.0
656,2020-01-28T08:00:00,2.0,2.0,4.0
657,2020-01-28T09:00:00,2.0,0.0,2.0
658,2020-01-28T10:00:00,4.0,3.0,2.0
659,2020-01-28T11:00:00,5.0,4.0,0.0
660,2020-01-28T12:00:00,2.0,7.0,1.0
661,2020-01-28T13:00:00,2.0,16.0,0.0
662,2020-01-28T14:00:00,3.0,3.0,1.0
663,2020-01-28T15:00:00,8.0,1.0,2.0
664,2020-01-28T16:00:00,3.0,8.0,1.0
665,2020-01-28T17:00:00,5.0,4.0,2.0
666,2020-01-28T18:00:00,5.0,5.0,0.0
667,2020-01-28T19:00:00,4.0,0.0,0.0
668,2020-01-28T20:00:00,16.0,1.0,2.0
669,2020-01-28T21:00:00,4.0,0.0,0.0
670,2020-01-28T22:00:00,0.0,0.0,1.0
671,2020-01-28T23:00:00,1.0,1.0,0.0
672,2020-01-29T00:00:00,3.0,1.0,1.0
673,2020-01-29T01:00:00,0.0,1.0,0.0
674,2020-01-29T02:00:00,0.0,0.0,0.0
675,2020-01-29T03:00:00,0.0,0.0,1.0
676,2020-01-29T04:00:00,0.0,0.0,0.0
677,2020-01-29T05:00:00,2.0,3.0,1.0
678,2020-01-29T06:00:00,3.0,3.0,2.0
679,2020-01-29T07:00:00,12.0,0.0,3.0
680,2020-01-29T08:00:00,5.0,7.0,2.0
681,2020-01-29T09:00:00,4.0,2.0,5.0
682,2020-01-29T10:00:00,3.0,2.0,2.0
683,2020-01-29T11:00:00,2.0,5.0,2.0
684,2020-01-29T12:00:00,5.0,5.0,2.0
685,2020-01-29T13:00:00,3.0,6.0,4.0
686,2020-01-29T14:00:00,2.0,6.0,0.0
687,2020-01-29T15:00:00,10.0,8.0,1.0
688,2020-01-29T16:00:00,6.0,7.0,3.0
689,2020-01-29T17:00:00,2.0,3.0,9.0
690,2020-01-29T18:00:00,3.0,12.0,1.0
691,2020-01-29T19:00:00,1.0,16.0,2.0
692,2020-01-29T20:00:00,4.0,1.0,0.0
693,2020-01-29T21:00:00,3.0,4.0,0.0
694,2020-01-29T22:00:00,4.0,7.0,0.0
695,2020-01-29T23:00:00,0.0,3.0,0.0
696,2020-01-30T00:00:00,1.0,1.0,0.0
697,2020-01-30T01:00:00,0.0,3.0,0.0
698,2020-01-30T02:00:00,0.0,0.0,0.0
699,2020-01-30T03:00:00,0.0,0.0,0.0
700,2020-01-30T04:00:00,0.0,0.0,0.0
701,2020-01-30T05:00:00,1.0,1.0,0.0
702,2020-01-30T06:00:00,2.0,3.0,1.0
703,2020-01-30T07:00:00,15.0,6.0,5.0
704,2020-01-30T08:00:00,4.0,7.0,2.0
705,2020-01-30T09:00:00,3.0,2.0,3.0
706,2020-01-30T10:00:00,2.0,2.0,1.0
707,2020-01-30T11:00:00,2.0,4.0,4.0
708,2020-01-30T12:00:00,2.0,3.0,10.0
709,2020-01-30T13:00:00,3.0,10.0,3.0
710,2020-01-30T14:00:00,3.0,3.0,2.0
711,2020-01-30T15:00:00,7.0,8.0,1.0
712,2020-01-30T16:00:00,2.0,10.0,0.0
713,2020-01-30T17:00:00,0.0,6.0,1.0
714,2020-01-30T18:00:00,5.0,1.0,0.0
715,2020-01-30T19:00:00,1.0,19.0,1.0
716,2020-01-30T20:00:00,1.0,3.0,0.0
717,2020-01-30T21:00:00,20.0,6.0,0.0
718,2020-01-30T22:00:00,2.0,2.0,0.0
719,2020-01-30T23:00:00,2.0,3.0,0.0
720,2020-01-31T00:00:00,0.0,1.0,0.0
721,2020-01-31T01:00:00,1.0,2.0,0.0
722,2020-01-31T02:00:00,0.0,0.0,0.0
723,2020-01-31T03:00:00,1.0,0.0,0.0
724,2020-01-31T04:00:00,0.0,0.0,0.0
725,2020-01-31T05:00:00,1.0,2.0,0.0
726,2020-01-31T06:00:00,4.0,3.0,0.0
727,2020-01-31T07:00:00,14.0,3.0,3.0
728,2020-01-31T08:00:00,8.0,5.0,0.0
729,2020-01-31T09:00:00,5.0,3.0,0.0
730,2020-01-31T10:00:00,1.0,6.0,0.0
731,2020-01-31T11:00:00,4.0,2.0,1.0
732,2020-01-31T12:00:00,2.0,6.0,0.0
733,2020-01-31T13:00:00,1.0,8.0,1.0
734,2020-01-31T14:00:00,4.0,10.0,0.0
735,2020-01-31T15:00:00,5.0,5.0,0.0
736,2020-01-31T16:00:00,6.0,4.0,1.0
737,2020-01-31T17:00:00,3.0,4.0,2.0
738,2020-01-31T18:00:00,2.0,1.0,1.0
739,2020-01-31T19:00:00,1.0,15.0,0.0
740,2020-01-31T20:00:00,6.0,6.0,1.0
741,2020-01-31T21:00:00,2.0,3.0,0.0
742,2020-01-31T22:00:00,1.0,6.0,1.0
743,2020-01-31T23:00:00,0.0,1.0,0.0
